,loss,accuracy,val_loss,val_accuracy
0,3.4628429412841797,0.028985507786273956,3.3980467319488525,0.05747126415371895
1,3.450160026550293,0.03188405930995941,3.3880839347839355,0.05747126415371895
2,3.437957525253296,0.03188405930995941,3.378373861312866,0.05747126415371895
3,3.4266107082366943,0.03188405930995941,3.3691787719726562,0.05747126415371895
4,3.415449619293213,0.03478260710835457,3.3602681159973145,0.05747126415371895
5,3.4042882919311523,0.037681158632040024,3.35141658782959,0.05747126415371895
6,3.393862247467041,0.037681158632040024,3.3427653312683105,0.05747126415371895
7,3.3832461833953857,0.037681158632040024,3.334441900253296,0.05747126415371895
8,3.3730227947235107,0.037681158632040024,3.3262441158294678,0.05747126415371895
9,3.3632562160491943,0.037681158632040024,3.3182601928710938,0.05747126415371895
10,3.3532912731170654,0.037681158632040024,3.310399293899536,0.05747126415371895
11,3.344135046005249,0.04057971015572548,3.302685260772705,0.05747126415371895
12,3.334850549697876,0.04057971015572548,3.295133113861084,0.05747126415371895
13,3.3257229328155518,0.04057971015572548,3.2877135276794434,0.05747126415371895
14,3.3165459632873535,0.04057971015572548,3.2806339263916016,0.05747126415371895
15,3.3080432415008545,0.04057971015572548,3.2737483978271484,0.05747126415371895
16,3.2992470264434814,0.04057971015572548,3.2668797969818115,0.05747126415371895
17,3.2908143997192383,0.04057971015572548,3.2598392963409424,0.05747126415371895
18,3.2825491428375244,0.04637681320309639,3.252743721008301,0.05747126415371895
19,3.274487257003784,0.04637681320309639,3.2460575103759766,0.05747126415371895
20,3.2664992809295654,0.04927536100149155,3.239532232284546,0.05747126415371895
21,3.258368968963623,0.05507246404886246,3.233325481414795,0.06896551698446274
22,3.2506790161132812,0.05797101557254791,3.2268073558807373,0.06896551698446274
23,3.2428970336914062,0.05797101557254791,3.2204506397247314,0.06896551698446274
24,3.23528790473938,0.05797101557254791,3.21427059173584,0.06896551698446274
25,3.2276861667633057,0.06086956337094307,3.208087682723999,0.06896551698446274
26,3.2202701568603516,0.06376811861991882,3.2020821571350098,0.06896551698446274
27,3.2129321098327637,0.06376811861991882,3.1959228515625,0.06896551698446274
28,3.205671787261963,0.06666667014360428,3.1897919178009033,0.06896551698446274
29,3.198375940322876,0.06666667014360428,3.1837453842163086,0.06896551698446274
30,3.1912832260131836,0.06666667014360428,3.177652359008789,0.08045977354049683
31,3.184070348739624,0.06956521421670914,3.171694040298462,0.08045977354049683
32,3.1767513751983643,0.06956521421670914,3.1658692359924316,0.09195402264595032
33,3.1695125102996826,0.06956521421670914,3.160017251968384,0.09195402264595032
34,3.162372350692749,0.06956521421670914,3.154188871383667,0.09195402264595032
35,3.155285120010376,0.06666667014360428,3.1484591960906982,0.09195402264595032
36,3.148020029067993,0.06666667014360428,3.1425437927246094,0.1149425283074379
37,3.1409077644348145,0.06666667014360428,3.1367759704589844,0.1149425283074379
38,3.133734941482544,0.07246376574039459,3.1309189796447754,0.1149425283074379
39,3.1268186569213867,0.07246376574039459,3.125225782394409,0.1149425283074379
40,3.1197946071624756,0.07536231726408005,3.1196773052215576,0.1149425283074379
41,3.112787961959839,0.08115942031145096,3.114193916320801,0.1149425283074379
42,3.1056535243988037,0.08405797183513641,3.1086952686309814,0.1149425283074379
43,3.0986409187316895,0.08985507488250732,3.103064775466919,0.1149425283074379
44,3.0914876461029053,0.08985507488250732,3.0975284576416016,0.1149425283074379
45,3.0845553874969482,0.0985507220029831,3.0921177864074707,0.1149425283074379
46,3.077566385269165,0.09275362640619278,3.0865254402160645,0.1034482792019844
47,3.070493698120117,0.09565217047929764,3.0808568000793457,0.1034482792019844
48,3.063201665878296,0.10144927352666855,3.074901819229126,0.1034482792019844
49,3.0562620162963867,0.10144927352666855,3.0690059661865234,0.1034482792019844
50,3.048964738845825,0.104347825050354,3.062972068786621,0.12643678486347198
51,3.041954278945923,0.11304347962141037,3.0571513175964355,0.13793103396892548
52,3.0346264839172363,0.12173912674188614,3.0511927604675293,0.14942528307437897
53,3.027430534362793,0.1246376782655716,3.0452592372894287,0.16091954708099365
54,3.020115852355957,0.12753623723983765,3.039179563522339,0.16091954708099365
55,3.012633800506592,0.13333334028720856,3.033151149749756,0.17241379618644714
56,3.0052590370178223,0.13333334028720856,3.0270638465881348,0.17241379618644714
57,2.997542381286621,0.13623188436031342,3.021075487136841,0.17241379618644714
58,2.9899704456329346,0.13913042843341827,3.0150208473205566,0.17241379618644714
59,2.9824182987213135,0.14202898740768433,3.0089447498321533,0.17241379618644714
60,2.9746079444885254,0.14492753148078918,3.002800703048706,0.17241379618644714
61,2.9668848514556885,0.15362319350242615,2.99641752243042,0.17241379618644714
62,2.9589574337005615,0.15942029654979706,2.990002393722534,0.17241379618644714
63,2.9510409832000732,0.15362319350242615,2.983670711517334,0.17241379618644714
64,2.943150520324707,0.156521737575531,2.977294921875,0.18390804529190063
65,2.935046672821045,0.15942029654979706,2.97092866897583,0.17241379618644714
66,2.926987886428833,0.16231884062290192,2.964613199234009,0.18390804529190063
67,2.918978452682495,0.16231884062290192,2.958369016647339,0.19540229439735413
68,2.9106192588806152,0.17101448774337769,2.952265501022339,0.2068965584039688
69,2.902277708053589,0.17101448774337769,2.9460015296936035,0.2068965584039688
70,2.894225835800171,0.17101448774337769,2.939744710922241,0.19540229439735413
71,2.885650634765625,0.16811594367027283,2.9331908226013184,0.19540229439735413
72,2.877284049987793,0.16521738469600677,2.9265291690826416,0.2183908075094223
73,2.8690202236175537,0.16521738469600677,2.919841766357422,0.2298850566148758
74,2.8606317043304443,0.16811594367027283,2.913177251815796,0.2298850566148758
75,2.8523454666137695,0.16811594367027283,2.9065029621124268,0.24137930572032928
76,2.8439152240753174,0.16811594367027283,2.899919271469116,0.24137930572032928
77,2.8353755474090576,0.17101448774337769,2.8931522369384766,0.24137930572032928
78,2.8268675804138184,0.17101448774337769,2.886423349380493,0.24137930572032928
79,2.8184187412261963,0.17391304671764374,2.879819393157959,0.24137930572032928
80,2.809809446334839,0.1768115907907486,2.873180866241455,0.24137930572032928
81,2.801265239715576,0.18550725281238556,2.866542339324951,0.2298850566148758
82,2.7926111221313477,0.18840579688549042,2.8600804805755615,0.24137930572032928
83,2.7840402126312256,0.19420289993286133,2.853374719619751,0.24137930572032928
84,2.775360345840454,0.1971014440059662,2.8465209007263184,0.24137930572032928
85,2.76665997505188,0.1971014440059662,2.8395323753356934,0.24137930572032928
86,2.7578909397125244,0.20000000298023224,2.8327748775482178,0.24137930572032928
87,2.7491562366485596,0.20000000298023224,2.8259055614471436,0.24137930572032928
88,2.7403008937835693,0.20000000298023224,2.8188414573669434,0.24137930572032928
89,2.731400728225708,0.20000000298023224,2.8115875720977783,0.25287356972694397
90,2.722367286682129,0.20000000298023224,2.8046605587005615,0.25287356972694397
91,2.713397264480591,0.2028985470533371,2.7978076934814453,0.25287356972694397
92,2.704364538192749,0.20000000298023224,2.7908387184143066,0.24137930572032928
93,2.6952316761016846,0.20000000298023224,2.783330202102661,0.24137930572032928
94,2.686309337615967,0.19420289993286133,2.776177406311035,0.2298850566148758
95,2.677239418029785,0.1971014440059662,2.768733263015747,0.2298850566148758
96,2.6683027744293213,0.1971014440059662,2.761492967605591,0.2298850566148758
97,2.659334421157837,0.1971014440059662,2.7541534900665283,0.2183908075094223
98,2.6503231525421143,0.1971014440059662,2.7469446659088135,0.2183908075094223
99,2.6410934925079346,0.2028985470533371,2.7397401332855225,0.2298850566148758
100,2.632070779800415,0.2028985470533371,2.7324700355529785,0.2298850566148758
101,2.6230485439300537,0.20579710602760315,2.7253475189208984,0.2298850566148758
102,2.613908290863037,0.21449275314807892,2.718204975128174,0.2183908075094223
103,2.6048190593719482,0.21449275314807892,2.710923194885254,0.2183908075094223
104,2.595588445663452,0.22028985619544983,2.7034969329833984,0.2183908075094223
105,2.5865912437438965,0.2231884002685547,2.696242570877075,0.2298850566148758
106,2.57735538482666,0.22608695924282074,2.6886091232299805,0.2298850566148758
107,2.568434715270996,0.22608695924282074,2.681053876876831,0.24137930572032928
108,2.5590548515319824,0.2289855033159256,2.6731810569763184,0.2298850566148758
109,2.5499155521392822,0.2289855033159256,2.665562391281128,0.2298850566148758
110,2.5408740043640137,0.23188406229019165,2.6577816009521484,0.24137930572032928
111,2.531811237335205,0.2347826063632965,2.6503195762634277,0.24137930572032928
112,2.5227620601654053,0.23768116533756256,2.642937660217285,0.24137930572032928
113,2.513669013977051,0.24057970941066742,2.6353719234466553,0.25287356972694397
114,2.5046277046203613,0.23768116533756256,2.6275293827056885,0.24137930572032928
115,2.4956202507019043,0.2347826063632965,2.6196043491363525,0.24137930572032928
116,2.486487627029419,0.2347826063632965,2.6118249893188477,0.24137930572032928
117,2.4774749279022217,0.23768116533756256,2.6041674613952637,0.24137930572032928
118,2.46848201751709,0.23768116533756256,2.59690260887146,0.2298850566148758
119,2.459486961364746,0.23768116533756256,2.5895018577575684,0.2298850566148758
120,2.4505083560943604,0.23768116533756256,2.582247734069824,0.2298850566148758
121,2.4415700435638428,0.24347825348377228,2.574380397796631,0.2298850566148758
122,2.4325966835021973,0.24637681245803833,2.5663719177246094,0.2298850566148758
123,2.4238553047180176,0.24637681245803833,2.558220386505127,0.2298850566148758
124,2.4150240421295166,0.24637681245803833,2.550528049468994,0.2298850566148758
125,2.4062249660491943,0.24637681245803833,2.5426719188690186,0.24137930572032928
126,2.3974971771240234,0.24637681245803833,2.53513503074646,0.24137930572032928
127,2.38865065574646,0.24347825348377228,2.5272226333618164,0.25287356972694397
128,2.3798487186431885,0.2492753565311432,2.519306182861328,0.26436781883239746
129,2.371136426925659,0.2492753565311432,2.511108160018921,0.25287356972694397
130,2.3626315593719482,0.2492753565311432,2.5031814575195312,0.25287356972694397
131,2.353889226913452,0.2550724744796753,2.4953064918518066,0.24137930572032928
132,2.3453209400177,0.260869562625885,2.4877545833587646,0.24137930572032928
133,2.336764335632324,0.269565224647522,2.479182243347168,0.24137930572032928
134,2.328212022781372,0.27246376872062683,2.47098970413208,0.24137930572032928
135,2.3195748329162598,0.269565224647522,2.462722063064575,0.24137930572032928
136,2.31115460395813,0.269565224647522,2.4546561241149902,0.24137930572032928
137,2.3026154041290283,0.2753623127937317,2.4466516971588135,0.24137930572032928
138,2.294041633605957,0.27246376872062683,2.4382975101470947,0.2298850566148758
139,2.285486936569214,0.2753623127937317,2.429508686065674,0.24137930572032928
140,2.277097225189209,0.2753623127937317,2.421647310256958,0.2298850566148758
141,2.268507719039917,0.2753623127937317,2.413057565689087,0.24137930572032928
142,2.2600600719451904,0.27246376872062683,2.4045541286468506,0.24137930572032928
143,2.251647710800171,0.2753623127937317,2.395880937576294,0.24137930572032928
144,2.2432022094726562,0.2811594307422638,2.387392520904541,0.24137930572032928
145,2.234753131866455,0.2811594307422638,2.3792531490325928,0.24137930572032928
146,2.226346015930176,0.2811594307422638,2.3708598613739014,0.25287356972694397
147,2.21793532371521,0.2811594307422638,2.3625895977020264,0.25287356972694397
148,2.209545850753784,0.28405797481536865,2.354322671890259,0.24137930572032928
149,2.2011446952819824,0.2869565188884735,2.3458027839660645,0.25287356972694397
150,2.193035364151001,0.2869565188884735,2.3377878665924072,0.25287356972694397
151,2.1848154067993164,0.28985506296157837,2.3291099071502686,0.25287356972694397
152,2.1767306327819824,0.28405797481536865,2.320402145385742,0.25287356972694397
153,2.1683614253997803,0.28405797481536865,2.3122053146362305,0.25287356972694397
154,2.160332679748535,0.28405797481536865,2.303759813308716,0.25287356972694397
155,2.1521353721618652,0.2927536368370056,2.295400381088257,0.25287356972694397
156,2.144068479537964,0.2956521809101105,2.2870280742645264,0.25287356972694397
157,2.136151075363159,0.2927536368370056,2.278672933578491,0.25287356972694397
158,2.128063917160034,0.2927536368370056,2.2706568241119385,0.25287356972694397
159,2.1200733184814453,0.29855072498321533,2.2621712684631348,0.25287356972694397
160,2.112093687057495,0.3014492690563202,2.2542083263397217,0.25287356972694397
161,2.1042771339416504,0.31014493107795715,2.2462711334228516,0.25287356972694397
162,2.096576452255249,0.31594201922416687,2.2385621070861816,0.25287356972694397
163,2.088719606399536,0.32463768124580383,2.2309932708740234,0.25287356972694397
164,2.0810556411743164,0.3275362253189087,2.2233219146728516,0.25287356972694397
165,2.0734000205993652,0.33043476939201355,2.215210199356079,0.25287356972694397
166,2.0657920837402344,0.3333333432674408,2.207509994506836,0.26436781883239746
167,2.0583174228668213,0.3391304314136505,2.1991255283355713,0.26436781883239746
168,2.0507209300994873,0.3449275493621826,2.1912789344787598,0.25287356972694397
